Source,Target
2089,12805005,500050692
2090,12805005,6312840
2091,12805005,33602688
2092,12805005,4914599
2093,12805005,2003718
2094,12805005,13720371
2095,12805005,9502143
2096,12805005,2017274
2097,12805005,1528161
2098,12805005,68200306
2099,12805005,3612340
2100,12805005,642324656
2101,12805005,13303110
2102,12805005,1529790
2103,12805005,505650062
2104,12805005,33900714
2105,12805005,861440006
2106,12805005,9125811
2107,12805005,3002833
2108,12805005,8306664
2109,12805005,5226128
2110,12805005,36200702
2111,12805005,2015868
2112,12805005,16600893
2113,12805005,6105786
2114,12805005,4923761
2115,12805005,10600502
2116,12805005,25306846
2117,12805005,4906238
2118,12805005,24101462
2119,12805005,9315584
2120,12805005,25316377
2121,1041262883,1070223396
2122,1041262883,3803790
2123,1041262883,649957670
2124,1041262883,100004247438407
2125,1041262883,1006067362
2126,1041262883,217025
2127,1041262883,100003156703489
2128,1041262883,125588
2129,1041262883,5903125
2130,514297,125588
2131,514297,5313223
2132,514297,550780922
2133,514297,1006067362
2134,514297,3803790
2135,514297,934810
2136,514297,833778
2137,514297,690160316
2138,514297,10006584
2139,518332116,1448973309
2140,518332116,27404641
2141,518332116,4200362
2142,638583081,681240166
2143,638583081,16800077
2144,638583081,1232400536
2145,638583081,1133542203
2146,638583081,2508778
2147,638583081,22702212
2148,638583081,588833331
2149,638583081,615890
2150,638583081,500076377
2151,638583081,1096260148
2152,638583081,1063230035
2153,638583081,3401462
2154,638583081,27101562
2155,638583081,512652895
2156,638583081,25905866
2157,638583081,677950504
2158,638583081,1700145
2159,1130465684,651385951
2160,1130465684,100000145999955
2161,1130465684,100000037061279
2162,1130465684,501777694
2163,1130465684,7407757
2164,1130465684,726453326
2165,1130465684,1061382569
2166,202398,504258899
2167,202398,28101842
2168,202398,766940523
2169,202398,542599010
2170,202398,210852
2171,202398,702627
2172,202398,650361251
2173,202398,100002223135601
2174,202398,202906436
2175,202398,9004344
2176,202398,1942015
2177,202398,202708
2178,202398,100001812923952
2179,202398,770283293
2180,202398,758139601
2181,202398,36810170
2182,202398,516898579
2183,202398,621163091
2184,202398,100002643143485
2185,202398,1026426099
2186,202398,521421712
2187,202398,1072089827
2188,202398,1232400536
2189,202398,549512753
2190,202398,712600450
2191,202398,100003282887347
2192,202398,219000058
2193,202398,677950504
2194,202398,100004470874993
2195,202398,507773878
2196,202398,679621471
2197,202398,604807792
2198,202398,209670
2199,202398,10011949
2200,202398,25905866
2201,202398,100001898829054
2202,202398,38600029
2203,202398,588833331
2204,202398,9429
2205,202398,740294615
2206,202398,208502
2207,202398,1402927
2208,202398,100000787009934
2209,202398,1064729326
2210,202398,705588
2211,202398,775383209
2212,202398,1224481
2213,202398,1431942436
2214,202398,664681712
2215,202398,757370542
2216,202398,681240166
2217,202398,687540420
2218,202398,517117137
2219,202398,6825170
2220,202398,849814405
2221,202398,1039380440
2222,202398,687860256
2223,202398,1700145
2224,202398,908581
2225,202398,621438759
2226,202398,508160015
2227,202398,20001284
2228,202398,18201213
2229,202398,1040788215
2230,202398,1046711180
2231,202398,22702212
2232,202398,1334
2233,202398,615890
2234,202398,3215894
2235,202398,1216307
2236,202398,597439526
2237,202398,775820326
2238,15702866,100004531140829
2239,15702866,690160316
2240,15702866,833778
2241,15702866,125588
2242,15702866,1065383284
2243,15702866,5903125
2244,100004247438407,100003156703489
2245,100004247438407,690160316
2246,100004247438407,1070223396
2247,100004247438407,125588
2248,100004247438407,1041262883
2249,100004247438407,1006067362
2250,100004247438407,1065383284
2251,1818309,5408077
2252,1818309,310541
2253,1818309,571203689
2254,1818309,5411301
2255,1818309,60000002
2256,1818309,600755195
2257,1818309,202708
2258,1818309,5403093
2259,728846791,6017119
2260,728846791,834777570
2261,728846791,729107686
2262,728846791,6022388
2263,728846791,5500417
2264,728846791,6001074
2265,728846791,6002701
2266,728846791,6001365
2267,728846791,6001184
2268,728846791,6001041
2269,728846791,1067554670
2270,728846791,604571999
2271,728846791,6009016
2272,728846791,6001180
2273,728846791,627157257
2274,728846791,6017840
2275,728846791,503240110
2276,728846791,6010260
2277,728846791,6004832
2278,728846791,504559323
2279,728846791,6001052
2280,728846791,6001218
2281,728846791,622531656
2282,728846791,539920960
2283,728846791,502934753
2284,728846791,693491758
2285,728846791,536252650
2286,728846791,6309621
2287,728846791,506589180
2288,728846791,531950898
2289,728846791,504614862
2290,728846791,6001403
2291,728846791,6002215
2292,728846791,749731082
2293,728846791,6001509
2294,728846791,125847
2295,728846791,1078914550
2296,728846791,6001028
2297,728846791,2504282
2298,728846791,1225659400
2299,728846791,634465441
2300,728846791,502707094
2301,728846791,506268533
2302,728846791,6000404
2303,728846791,6008265
2304,728846791,722492792
2305,728846791,601501158
2306,728846791,782257264
2307,1347612182,1220207
2308,1347612182,1208532153
2309,1347612182,100000727350864
2310,1347612182,3307842
2311,1347612182,3303381
2312,1347612182,1220097946
2313,1347612182,3313046
2314,1347612182,206644
2315,1347612182,604467
2316,1347612182,621044694
2317,1347612182,640540660
2318,1347612182,35804833
2319,1347612182,1126684802
2320,1347612182,1498532218
2321,15100303,712905113
2322,15100303,513423044
2323,15100303,625533228
2324,15100303,883395437
2325,1309882,633926487
2326,1309882,418776
2327,1309882,4000295
2328,5724236,7406195
2329,5724236,3304975
2330,5724236,886425178
2331,5724236,16870
2332,5724236,1092690656
2333,5724236,1198505532
2334,5724236,2402562
2335,5724236,645480912
2336,5724236,100000017280447
2337,5724236,7403714
2338,5724236,9402705
2339,5724236,501957043
2340,5724236,604467
2341,1061382569,651385951
2342,1061382569,726453326
2343,1061382569,501777694
2344,1061382569,100000037061279
2345,1061382569,100000145999955
2346,1061382569,1130465684
2347,1061382569,538285045
2348,100001607696529,543117165
2349,100001607696529,592322894
2350,100001607696529,2414435
2351,100001607696529,720829321
2352,2414435,532675848
2353,2414435,3101920
2354,2414435,543117165
2355,2414435,631490229
2356,2414435,100001607696529
2357,2414435,720829321
2358,2414435,1200057
2359,2414435,675363416
2360,2414435,7922126
2361,2414435,722292976
2362,2414435,592322894
2363,2510906,6008265
2364,2510906,2504291
2365,2510906,2518607
2366,2510906,6004760
2367,2510906,3423281
2368,2510906,6005251
2369,2510906,1215458
2370,2510906,824479
2371,2510906,8500103
2372,2510906,1201783
2373,2510906,903599
2374,2510906,6010031
2375,100000849327382,552779014
2376,100000849327382,1347279015
2377,100000849327382,1011758308
2378,100000849327382,2228760
2379,100000849327382,2306337
2380,100000849327382,1389650161
2381,100000849327382,1428283007
2382,100000849327382,33305307
2383,4204885,849814405
2384,4204885,1046711180
2385,4204885,100000817604670
2386,4204885,1096260148
2387,4204885,28101842
2388,4204885,588833331
2389,4204885,3401462
2390,4204885,3301225
2391,4204885,6825170
2392,4204885,27101562
2393,4204885,542599010
2394,4204885,100002643143485
2395,4204885,512652895
2396,4204885,4200362
2397,4204885,1063230035
2398,4204885,1402927
2399,4204885,38600029
2400,4204885,910793
2401,4204885,1700145
2402,6024888,729107686
2403,6024888,6002215
2404,6024888,6010260
2405,6024888,6001041
2406,6024888,1455784077
2407,6024888,601501158
2408,6024888,2504282
2409,6024888,125847
2410,6024888,778435706
2411,6024888,634465441
2412,6024888,506268533
2413,6024888,782257264
2414,6024888,754040460
2415,6024888,6028356
2416,6024888,627157257
2417,6024888,6001052
2418,6024888,834777570
2419,6024888,728507171
2420,6024888,562745600
2421,6024888,6001403
2422,6024888,6001180
2423,672978740,43900713
2424,672978740,3413805
2425,672978740,2519118
2426,672978740,723555067
2427,672978740,571643881
2428,672978740,502715617
2429,672978740,513760215
2430,209670,38600029
2431,209670,726535943
2432,209670,508160015
2433,209670,27101562
2434,209670,100004470874993
2435,209670,202398
2436,209670,9004344
2437,209670,507773878
2438,209670,100001812923952
2439,209670,597439526
2440,209670,542599010
2441,209670,775820326
2442,209670,588833331
2443,209670,28101842
2444,209670,687860256
2445,209670,18201213
2446,209670,549512753
2447,209670,521421712
2448,209670,849814405
2449,209670,1072089827
2450,209670,517117137
2451,209670,1046711180
2452,209670,202906436
2453,209670,1039380440
2454,209670,687540420
2455,209670,1700145
2456,209670,758139601
2457,209670,757370542
2458,209670,100003282887347
2459,209670,615890
2460,209670,1040788215
2461,209670,679621471
2462,209670,121539
2463,209670,219000058
2464,209670,100002223135601
2465,209670,681240166
2466,209670,677950504
2467,209670,516898579
2468,209670,1026426099
2469,209670,25905866
2470,209670,210852
2471,209670,36810170
2472,209670,702627
2473,209670,100000359480128
2474,209670,604807792
2475,209670,100001898829054
2476,209670,672857002
2477,209670,705588
2478,209670,22702212
2479,209670,712600450
2480,209670,1431942436
2481,209670,6825170
2482,209670,9429
2483,209670,1942015
2484,209670,504258899
2485,209670,1216307
2486,209670,100000787009934
2487,209670,775383209
2488,209670,621438759
2489,209670,100002643143485
2490,2507506,1227960111
2491,2507506,589754701
2492,2507506,662722923
2493,542599010,209670
2494,542599010,521421712
2495,542599010,9429
2496,542599010,1700145
2497,542599010,3215894
2498,542599010,1334
2499,542599010,219000058
2500,542599010,604807792
2501,542599010,525080276
2502,542599010,208502
2503,542599010,1108634118
2504,542599010,100000787009934
2505,542599010,1040788215
2506,542599010,849814405
2507,542599010,705588
2508,542599010,1216307
2509,542599010,22702212
2510,542599010,504258899
2511,542599010,8613520
2512,542599010,775820326
2513,542599010,1063230035
2514,542599010,687860256
2515,542599010,6825170
2516,542599010,3301225
2517,542599010,3401462
2518,542599010,100002223135601
2519,542599010,9004344
2520,542599010,1039380440
2521,542599010,100002643143485
2522,542599010,507773878
2523,542599010,766940523
2524,542599010,758139601
2525,542599010,210852
2526,542599010,681240166
2527,542599010,702627
2528,542599010,202398
2529,542599010,121539
2530,542599010,1046711180
2531,542599010,28101842
2532,542599010,52002809
2533,542599010,38600029
2534,542599010,36810170
2535,542599010,687540420
2536,542599010,1072089827
2537,542599010,4204885
2538,542599010,712600450
2539,542599010,100001898829054
2540,542599010,588833331
2541,542599010,679621471
2542,542599010,677950504
2543,542599010,512652895
2544,542599010,1402927
2545,542599010,202906436
2546,542599010,100000359480128
2547,542599010,1942015
2548,664681712,687860256
2549,664681712,712600450
2550,664681712,679621471
2551,664681712,36810170
2552,664681712,219000058
2553,664681712,1040788215
2554,664681712,100000359480128
2555,664681712,677950504
2556,664681712,100004470874993
2557,664681712,775383209
2558,664681712,100000787009934
2559,664681712,597439526
2560,664681712,775820326
2561,664681712,1431942436
2562,664681712,589754701
2563,664681712,2420203
2564,664681712,210852
2565,664681712,202398
2566,664681712,766940523
2567,664681712,758139601
2568,664681712,1039380440
2569,664681712,100002223135601
2570,664681712,2205322
2571,664681712,705588
2572,664681712,202906436
2573,664681712,1026426099
2574,664681712,22702212
2575,664681712,621163091
2576,1281516095,100000754654359
2577,1389650161,2228760
2578,1389650161,100000849327382
2579,1389650161,1011758308
2580,1389650161,2306337
2581,1389650161,552779014
2582,512652895,1216307
2583,512652895,629227153
2584,512652895,1072089827
2585,512652895,720127038
2586,512652895,775820326
2587,512652895,20001284
2588,512652895,702627
2589,512652895,542599010
2590,512652895,25905866
2591,512652895,2508778
2592,512652895,638583081
2593,512652895,2205322
2594,512652895,521421712
2595,512652895,16800077
2596,512652895,1700145
2597,512652895,6821404
2598,512652895,210852
2599,512652895,1046711180
2600,512652895,100001898829054
2601,512652895,1133542203
2602,512652895,100001812923952
2603,512652895,524551481
2604,512652895,4204885
2605,512652895,500076377
2606,512652895,677950504
2607,512652895,1063230035
2608,512652895,615890
2609,512652895,1100224
2610,512652895,557803201
2611,512652895,1334
2612,512652895,3401462
2613,512652895,588833331
2614,512652895,1942015
2615,512652895,1096260148
2616,512652895,8613520
2617,512652895,771766263
2618,512652895,6825170
2619,512652895,1243620015
2620,512652895,681240166
2621,512652895,27101562
2622,512652895,1402927
2623,512652895,100000817604670
2624,512652895,1232400536
2625,512652895,716877340
2626,512652895,507773878
2627,512652895,614805
2628,512652895,503388833
2629,6008265,503240110
2630,6008265,6001184
2631,6008265,634465441
2632,6008265,824479
2633,6008265,6001403
2634,6008265,3423281
2635,6008265,723555067
2636,6008265,513760215
2637,6008265,536252650
2638,6008265,6022388
2639,6008265,507256768
2640,6008265,6001052
2641,6008265,6009702
2642,6008265,6001180
2643,6008265,754040460
2644,6008265,6002701
2645,6008265,6001509
2646,6008265,728846791
2647,6008265,604571999
2648,6008265,6001365
2649,6008265,504614862
2650,6008265,6001218
2651,6008265,8500103
2652,6008265,6004832
2653,6008265,502707094
2654,6008265,6001028
2655,6008265,622676690
2656,6008265,502934753
2657,6008265,506589180
2658,6008265,2510906
2659,6008265,17402311
2660,6008265,601501158
2661,6008265,6001074
2662,6008265,6001221
2663,6008265,550780922
2664,6008265,782257264
2665,6008265,903599
2666,6008265,6005251
2667,6008265,729107686
2668,6008265,6002215
2669,6008265,6017119
2670,6008265,693491758
2671,6008265,6009016
2672,6008265,6017840
2673,6008265,5500417
2674,6008265,6001041
2675,6008265,1067554670
2676,6008265,2507470
2677,6008265,571643881
2678,6008265,502715617
2679,6008265,6000404
2680,6008265,860655050
2681,6008265,2519118
2682,6008265,10400191
2683,6008265,2504291
2684,6008265,2504282
2685,6008265,622531656
2686,6008265,6309621
2687,6015411,6011240
2688,6015411,504614862
2689,6015411,6001028
2690,6015411,6017119
2691,6015411,6000404
2692,6015411,749731082
2693,6015411,729107686
2694,6015411,6004760
2695,502934753,782257264
2696,502934753,611595509
2697,502934753,531950898
2698,502934753,729107686
2699,502934753,627157257
2700,502934753,749731082
2701,502934753,6001403
2702,502934753,604571999
2703,502934753,601501158
2704,502934753,6000404
2705,502934753,622676690
2706,502934753,503240110
2707,502934753,1078914550
2708,502934753,634465441
2709,502934753,6009702
2710,502934753,722492792
2711,502934753,6008265
2712,502934753,6001052
2713,502934753,693491758
2714,502934753,6001074
2715,502934753,125847
2716,502934753,1225659400
2717,502934753,6001041
2718,502934753,6001221
2719,502934753,562745600
2720,502934753,504614862
2721,502934753,6004832
2722,502934753,6001028
2723,502934753,6309621
2724,502934753,1067554670
2725,502934753,502707094
2726,502934753,834777570
2727,502934753,6001365
2728,502934753,6001180
2729,502934753,6028356
2730,502934753,6002215
2731,502934753,3202023
2732,502934753,728846791
2733,502934753,506268533
2734,502934753,6005251
2735,502934753,506589180
2736,502934753,536252650
2737,502934753,504559323
2738,502934753,6017840
2739,502934753,6011240
2740,502934753,6001509
2741,502934753,2504282
2742,502934753,6002701
2743,502934753,6009016
2744,502934753,6010260
2745,502934753,6001184
2746,502934753,5500417
2747,502934753,6022388
2748,502934753,6017119
2749,502934753,622531656
2750,601541613,202906436
2751,601541613,2205322
2752,601541613,2420203
2753,601541613,100001812923952
2754,601541613,1220097946
2755,601541613,660177198
2756,601541613,5303975
2757,601541613,24603389
2758,601541613,650361251
2759,601541613,687860256
2760,601541613,206342
2761,601541613,758139601
2762,601541613,557803201
2763,601541613,740294615
2764,601541613,526378453
2765,1026426099,679621471
2766,1026426099,28101842
2767,1026426099,1431942436
2768,1026426099,687860256
2769,1026426099,209670
2770,1026426099,621438759
2771,1026426099,100002223135601
2772,1026426099,672857002
2773,1026426099,687540420
2774,1026426099,615890
2775,1026426099,3215894
2776,1026426099,681240166
2777,1026426099,10011949
2778,1026426099,621163091
2779,1026426099,712600450
2780,1026426099,677950504
2781,1026426099,100002643143485
2782,1026426099,516898579
2783,1026426099,849814405
2784,1026426099,775383209
2785,1026426099,100000787009934
2786,1026426099,517117137
2787,1026426099,219000058
2788,1026426099,597439526
2789,1026426099,758139601
2790,1026426099,775820326
2791,1026426099,38600029
2792,1026426099,664681712
2793,1026426099,549512753
2794,1026426099,25905866
2795,1026426099,9429
2796,1026426099,504258899
2797,1026426099,100001898829054
2798,1026426099,202398
2799,1026426099,1040788215
2800,1026426099,36810170
2801,1026426099,100004470874993
2802,1026426099,705588
2803,1026426099,210852
2804,1026426099,100003282887347
2805,1026426099,908581
2806,1026426099,507773878
2807,1026426099,1072089827
2808,1026426099,770283293
2809,1026426099,2205322
2810,1026426099,6825170
2811,1026426099,9004344
2812,1026426099,202906436
2813,1026426099,766940523
2814,1026426099,1216307
2815,1026426099,1942015
2816,1026426099,22702212
2817,6001052,504559323
2818,6001052,634465441
2819,6001052,729107686
2820,6001052,6000404
2821,6001052,502934753
2822,6001052,506268533
2823,6001052,6001403
2824,6001052,782257264
2825,6001052,6008265
2826,6001052,6028356
2827,6001052,536252650
2828,6001052,611595509
2829,6001052,6001180
2830,6001052,604571999
2831,6001052,6001365
2832,6001052,6001074
2833,6001052,6001028
2834,6001052,6002215
2835,6001052,6003364
2836,6001052,2504282
2837,6001052,6022388
2838,6001052,5500417
2839,6001052,6024888
2840,6001052,778435706
2841,6001052,6010260
2842,6001052,6001509
2843,6001052,6001041
2844,6001052,622676690
2845,6001052,6002701
2846,6001052,2518607
2847,6001052,1078914550
2848,6001052,6309621
2849,6001052,601501158
2850,6001052,728846791
2851,6001052,6009016
2852,6001052,6004159
2853,6001052,693491758
2854,6001052,6011240
2855,6001052,722492792
2856,6001052,502707094
2857,6001052,728507171
2858,6001052,6007269
2859,6001052,6001184
2860,6001052,562745600
2861,6001052,1225659400
2862,6001052,834777570
2863,6001052,531950898
2864,6001052,6004832
2865,6001052,6001129
2866,6001052,6009702
2867,6001052,503240110
2868,6001052,6017119
2869,6001052,1067554670
2870,6001052,622531656
2871,6001052,506589180
2872,6001052,6001221
2873,6001052,6017840
2874,6001052,504614862
2875,6001052,125847
2876,28101842,3215894
2877,28101842,1040788215
2878,28101842,549512753
2879,28101842,615890
2880,28101842,521421712
2881,28101842,542599010
2882,28101842,210852
2883,28101842,36810170
2884,28101842,1942015
2885,28101842,712600450
2886,28101842,18201213
2887,28101842,9429
2888,28101842,6825170
2889,28101842,9004344
2890,28101842,517117137
2891,28101842,604807792
2892,28101842,100004470874993
2893,28101842,1026426099
2894,28101842,681240166
2895,28101842,38600029
2896,28101842,100002643143485
2897,28101842,775383209
2898,28101842,679621471
2899,28101842,705588
2900,28101842,1072089827
2901,28101842,219000058
2902,28101842,1039380440
2903,28101842,677950504
2904,28101842,209670
2905,28101842,849814405
2906,28101842,775820326
2907,28101842,726535943
2908,28101842,25905866
2909,28101842,208502
2910,28101842,504258899
2911,28101842,589754701
2912,28101842,1700145
2913,28101842,22702212
2914,28101842,1431942436
2915,28101842,4204885
2916,28101842,507773878
2917,28101842,202906436
2918,28101842,687860256
2919,28101842,100002223135601
2920,28101842,121539
2921,28101842,758139601
2922,28101842,687540420
2923,28101842,100003282887347
2924,28101842,100000787009934
2925,28101842,100001898829054
2926,28101842,614805
2927,28101842,202398
2928,28101842,100000817604670
2929,28101842,516898579
2930,35804833,100002852511813
2931,35804833,100000727350864
2932,35804833,1239714
2933,35804833,1347612182
2934,35804833,741739636
2935,35804833,1220097946
2936,35804833,621044694
2937,1126684802,1347612182
2938,1126684802,640540660
2939,13303125,100000567035087
2940,13303125,1456554979
2941,13303125,1623776396
2942,13303125,2513542
2943,1380540159,544196464
2944,1380540159,697015009
2945,1380540159,3704652
2946,1501013779,518378428
2947,1501013779,1342578949
2948,1501013779,100000208119123
2949,7413768,1198505532
2950,6002701,6010260
2951,6002701,6000404
2952,6002701,6001365
2953,6002701,627157257
2954,6002701,6001184
2955,6002701,5500417
2956,6002701,693491758
2957,6002701,6008265
2958,6002701,782257264
2959,6002701,6009016
2960,6002701,504121471
2961,6002701,502707094
2962,6002701,1007645661
2963,6002701,6001052
2964,6002701,6004760
2965,6002701,6001403
2966,6002701,6001074
2967,6002701,6004832
2968,6002701,3413805
2969,6002701,6011240
2970,6002701,506268533
2971,6002701,729107686
2972,6002701,2504282
2973,6002701,1067554670
2974,6002701,604571999
2975,6002701,768527237
2976,6002701,3202023
2977,6002701,6001180
2978,6002701,722492792
2979,6002701,678790602
2980,6002701,503240110
2981,6002701,504614862
2982,6002701,502934753
2983,6002701,1455784077
2984,6002701,506589180
2985,6002701,754040460
2986,6002701,722717782
2987,6002701,6001028
2988,6002701,728846791
2989,6002701,601501158
2990,6002701,749731082
2991,6002701,834777570
2992,6002701,531950898
2993,6002701,622531656
2994,6002701,6001218
2995,6002701,6002215
2996,6002701,6001509
2997,6002701,6009702
2998,6002701,6017840
2999,6002701,6001041
3000,6002701,6017119
3001,6002701,640540660
3002,6002701,6022388
3003,6002701,1225659400
3004,6002701,6309621
3005,6002701,634465441
3006,7403714,1092690656
3007,7403714,583054439
3008,7403714,100000017280447
3009,7403714,16870
3010,7403714,7406195
3011,7403714,5724236
3012,7403714,886425178
3013,7403714,645480912
3014,7403714,9402705
3015,7403714,1198505532
3016,1072089827,677950504
3017,1072089827,38600029
3018,1072089827,1942015
3019,1072089827,28101842
3020,1072089827,758139601
3021,1072089827,100001898829054
3022,1072089827,36810170
3023,1072089827,687540420
3024,1072089827,517117137
3025,1072089827,100003282887347
3026,1072089827,500076377
3027,1072089827,1700145
3028,1072089827,687860256
3029,1072089827,740294615
3030,1072089827,507773878
3031,1072089827,521421712
3032,1072089827,775383209
3033,1072089827,672857002
3034,1072089827,705588
3035,1072089827,681240166
3036,1072089827,202398
3037,1072089827,100002643143485
3038,1072089827,202906436
3039,1072089827,20001284
3040,1072089827,615890
3041,1072089827,557803201
3042,1072089827,25905866
3043,1072089827,766940523
3044,1072089827,209670
3045,1072089827,542599010
3046,1072089827,604807792
3047,1072089827,775820326
3048,1072089827,100002223135601
3049,1072089827,679621471
3050,1072089827,504258899
3051,1072089827,4200362
3052,1072089827,726535943
3053,1072089827,1040788215
3054,1072089827,849814405
3055,1072089827,100000787009934
3056,1072089827,512652895
3057,1072089827,908581
3058,1072089827,2205322
3059,1072089827,22702212
3060,1072089827,9429
3061,1072089827,1026426099
3062,1072089827,3215894
3063,1072089827,712600450
3064,1072089827,1216307
3065,1072089827,589754701
3066,1072089827,588833331
3067,1072089827,6825170
3068,1072089827,1431942436
3069,1072089827,549512753
3070,1072089827,100001812923952
3071,1072089827,650361251
3072,1072089827,210852
3073,1072089827,770283293
3074,1072089827,1334
3075,1072089827,1039380440
3076,1072089827,702627
3077,1072089827,1259287991
3078,1072089827,219000058
3079,1072089827,9004344
3080,1072089827,771766263
3081,1072089827,100004470874993
3082,1072089827,621438759
3083,1072089827,18201213
3084,3101920,592322894
3085,3101920,2414435
3086,3101920,543117165
3087,3101920,7922126
3088,507773878,1334
3089,507773878,38600029
3090,507773878,604807792
3091,507773878,770283293
3092,507773878,202398
3093,507773878,28101842
3094,507773878,771766263
3095,507773878,9429
3096,507773878,504258899
3097,507773878,1227960111
3098,507773878,3301225
3099,507773878,512652895
3100,507773878,1942015
3101,507773878,6825170
3102,507773878,3401462
3103,507773878,687540420
3104,507773878,588833331
3105,507773878,100001898829054
3106,507773878,1046711180
3107,507773878,1700145
3108,507773878,210852
3109,507773878,22702212
3110,507773878,517117137
3111,507773878,549512753
3112,507773878,687860256
3113,507773878,25905866
3114,507773878,679621471
3115,507773878,726535943
3116,507773878,219000058
3117,507773878,1072089827
3118,507773878,18201213
3119,507773878,557803201
3120,507773878,677950504
3121,507773878,702627
3122,507773878,121539
3123,507773878,1216307
3124,507773878,758139601
3125,507773878,2205322
3126,507773878,1039380440
3127,507773878,908581
3128,507773878,775820326
3129,507773878,100002223135601
3130,507773878,521421712
3131,507773878,100001812923952
3132,507773878,100002643143485
3133,507773878,1040788215
3134,507773878,681240166
3135,507773878,100003282887347
3136,507773878,9004344
3137,507773878,712600450
3138,507773878,100004470874993
3139,507773878,615890
3140,507773878,705588
3141,507773878,1026426099
3142,507773878,1224481
3143,507773878,1431942436
3144,507773878,209670
3145,507773878,524551481
3146,507773878,100000787009934
3147,507773878,542599010
3148,507773878,849814405
3149,507773878,202906436
3150,100000754654359,1281516095
3151,125588,690160316
3152,125588,10006584
3153,125588,100004247438407
3154,125588,2412939
3155,125588,5903125
3156,125588,1006067362
3157,125588,1065383284
3158,125588,3803790
3159,125588,100003156703489
3160,125588,1041262883
3161,125588,833778
3162,125588,100007262469557
3163,125588,100006543968521
3164,125588,15702866
3165,125588,649957670
3166,125588,1070223396
3167,125588,514297
3168,125588,100004531140829
3169,125588,503090632
3170,125588,58600006
3171,125588,30002212
3172,4914599,24101462
3173,4914599,16600893
3174,4914599,23602260
3175,4914599,12805005
3176,4914599,861440006
3177,4914599,3002833
3178,4914599,25316377
3179,4914599,5226128
3180,4914599,500050692
3181,4914599,3612340
3182,4914599,13720371
3183,4914599,8306664
3184,4914599,505650062
3185,4914599,6704927
3186,4914599,4906238
3187,4914599,2003718
3188,4914599,68200306
3189,4914599,33602688
3190,4914599,6312840
3191,4914599,1528161
3192,4914599,36200702
3193,4914599,9125811
3194,4914599,25306846
3195,4914599,1529790
3196,4914599,37609612
3197,525080276,542599010
3198,536252650,125847
3199,536252650,749731082
3200,536252650,6309621
3201,536252650,728846791
3202,536252650,622676690
3203,536252650,502934753
3204,536252650,1067554670
3205,536252650,502707094
3206,536252650,5500417
3207,536252650,506589180
3208,536252650,834777570
3209,536252650,782257264
3210,536252650,754040460
3211,536252650,6004832
3212,536252650,6010260
3213,536252650,6001041
3214,536252650,6008265
3215,536252650,6009016
3216,536252650,504614862
3217,536252650,1225659400
3218,536252650,6001184
3219,536252650,6002215
3220,536252650,1078914550
3221,536252650,504559323
3222,536252650,2504282
3223,536252650,6004159
3224,536252650,6001180
3225,536252650,6022388
3226,536252650,6001052
3227,536252650,6001403
3228,536252650,531950898
3229,536252650,778435706
3230,536252650,562745600
3231,536252650,6001509
3232,536252650,6001074
3233,536252650,693491758
3234,536252650,6001028
3235,536252650,6028356
3236,536252650,6001221
3237,536252650,6001365
3238,536252650,506268533
3239,536252650,503240110
3240,536252650,1455784077
3241,536252650,634465441
3242,536252650,6007269
3243,536252650,722717782
3244,536252650,729107686
3245,643935724,3704652
3246,643935724,10006584
3247,643935724,100000013856052
3248,643935724,697015009
3249,643935724,544196464
3250,749731082,6000404
3251,749731082,6015411
3252,749731082,6001041
3253,749731082,6001403
3254,749731082,782257264
3255,749731082,503240110
3256,749731082,125847
3257,749731082,6002701
3258,749731082,6007269
3259,749731082,504559323
3260,749731082,6011240
3261,749731082,622676690
3262,749731082,834777570
3263,749731082,2504282
3264,749731082,6010260
3265,749731082,6309621
3266,749731082,6001028
3267,749731082,754040460
3268,749731082,6009702
3269,749731082,506589180
3270,749731082,6028356
3271,749731082,536252650
3272,749731082,6001180
3273,749731082,728846791
3274,749731082,502707094
3275,749731082,1078914550
3276,749731082,634465441
3277,749731082,6020968
3278,749731082,611595509
3279,749731082,502934753
3280,749731082,1067554670
3281,749731082,601501158
3282,749731082,1225659400
3283,749731082,6001218
3284,214019,7402382
3285,214019,5403093
3286,214019,310541
3287,214019,57300752
3288,214019,5408077
3289,1046711180,100002643143485
3290,1046711180,775820326
3291,1046711180,1612998
3292,1046711180,25905866
3293,1046711180,507773878
3294,1046711180,1100224
3295,1046711180,512652895
3296,1046711180,1224481
3297,1046711180,1063230035
3298,1046711180,910793
3299,1046711180,27101562
3300,1046711180,100000817604670
3301,1046711180,18201213
3302,1046711180,1402927
3303,1046711180,604807792
3304,1046711180,202906436
3305,1046711180,202398
3306,1046711180,100001898829054
3307,1046711180,2508778
3308,1046711180,677950504
3309,1046711180,9429
3310,1046711180,1232400536
3311,1046711180,588833331
3312,1046711180,629227153
3313,1046711180,3401462
3314,1046711180,1700145
3315,1046711180,1039380440
3316,1046711180,209670
3317,1046711180,542599010
3318,1046711180,4204885
3319,1046711180,702627
3320,1046711180,1259287991
3321,1046711180,6825170
3322,5403093,214019
3323,5403093,5411301
3324,5403093,202708
3325,5403093,3006677
3326,5403093,1818309
3327,5403093,600755195
3328,5403093,5408077
3329,5403093,571203689
3330,5403093,310541
3331,5403093,60000002
3332,101520,2903017
3333,101520,7406195
3334,101520,825887855
3335,501206830,679621471
3336,501206830,202906436
3337,501206830,22702212
